"RecordID","RaceID","CO","JUR","CNTYNAME","YEAR","DATE","CSD","PLACE","OFFICE","RECODE_OFFICE","RECODE_OFFNAME","AREA","TERM","VOTE.","LAST","FIRST","BALDESIG","INCUMB","Num_Inc","CAND.","VOTES","WRITEIN","SUMVOTES","TOTVOTES","PERCENT","RVOTES","ELECTED","RUNOFF","CHECKRUNOFF","Multi_RaceID","Multi_CandID","Multi_CO","indivtotal_votes","total_writein","multitotal_votes","newtotvotes","Rindivto","newelected","year"
199602902,199600896,56,2,"VENTURA",1996,1996-11-05,0,"SIMI VALLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Williamson","Barbara","Councilmember/Banker","Y",1,6,14759,155,61159,61314,0.240711746093877,1,1,NA,0,199600896,199602902,0,14759,155,61159,61314,1,1,1996
199602903,199600896,56,2,"VENTURA",1996,1996-11-05,0,"SIMI VALLEY","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Woodbury","Glenn","Small Business owner","N",2,6,7949,155,61159,61314,0.129644126953061,5,2,NA,0,199600896,199602903,0,7949,155,61159,61314,5,2,1996
199602904,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"del Campo","Dan","Manufacturer's Representative","N",2,10,13263,153,82093,82246,0.161260122072806,3,2,NA,0,199600897,199602904,0,13263,153,82093,82246,3,2,1996
199602905,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Dixon","Marshall","Retired Business Executive","N",2,10,7494,153,82093,82246,0.0911168932227707,5,2,NA,0,199600897,199602905,0,7494,153,82093,82246,5,2,1996
199602906,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Jackson","Norman L. \"Blackie\"","Retired Auto Repairman","N",2,10,1643,153,82093,82246,0.0199766553996547,10,2,NA,0,199600897,199602906,0,1643,153,82093,82246,10,2,1996
199602907,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Lee","Tom","Small Businessman","N",2,10,9663,153,82093,82246,0.117488996425358,4,2,NA,0,199600897,199602907,0,9663,153,82093,82246,4,2,1996
199602908,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Markey","Mike","Councilmember/Police Detective","Y",1,10,16599,153,82093,82246,0.201821365172774,2,1,NA,0,199600897,199602908,0,16599,153,82093,82246,2,1,1996
199602909,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Parks","Linda","Planning Commissioner","N",2,10,22066,153,82093,82246,0.268292682926829,1,1,NA,0,199600897,199602909,0,22066,153,82093,82246,1,1,1996
199602910,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Quidwai","Nick E.","No ballot designation","N",2,10,1809,153,82093,82246,0.0219949906378426,9,2,NA,0,199600897,199602910,0,1809,153,82093,82246,9,2,1996
199602911,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Rush","Ramaul","Children's Court Investigator","N",2,10,2533,153,82093,82246,0.0307978503513849,8,2,NA,0,199600897,199602911,0,2533,153,82093,82246,8,2,1996
199602912,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Seagal","David","Civil Engineer/Businessman","N",2,10,2852,153,82093,82246,0.0346764584295893,7,2,NA,0,199600897,199602912,0,2852,153,82093,82246,7,2,1996
199602913,199600897,56,2,"VENTURA",1996,1996-11-05,0,"THOUSAND OAKS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Winslow","Lance","Small Business Owner","N",2,10,4171,153,82093,82246,0.0507137125209737,6,2,NA,0,199600897,199602913,0,4171,153,82093,82246,6,2,1996
199602914,199600898,56,2,"VENTURA",1996,1996-11-05,0,"FILLMORE","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Carpenter","Betty A.","Incumbent","Y",1,1,2914,112,2914,3026,0.962987442167878,1,1,NA,0,199600898,199602914,0,2914,112,2914,3026,1,1,1996
199602915,199600899,56,2,"VENTURA",1996,1996-11-05,0,"OJAI","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Rains","Alan","Businessman/Financial Officer","N",2,1,2675,72,2675,2747,0.973789588642155,1,1,NA,0,199600899,199602915,0,2675,72,2675,2747,1,1,1996
199602916,199600900,56,2,"VENTURA",1996,1996-11-05,0,"OXNARD","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Belcher","Dale V.","Oxnard City Treasurer","Y",1,1,26556,747,26556,27303,0.972640369190199,1,1,NA,0,199600900,199602916,0,26556,747,26556,27303,1,1,1996
199602917,199600901,56,2,"VENTURA",1996,1996-11-05,0,"SANTA PAULA","CITY TREASURER",6,"OTHER CITY OFFICE",NA,"Full",1,"Shute","Robin L.","Incumbent","Y",1,1,5412,187,5412,5599,0.966601178781925,1,1,NA,0,199600901,199602917,0,5412,187,5412,5599,1,1,1996
199602918,199600902,56,2,"VENTURA",1996,1996-11-05,0,"MOORPARK","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Hunter","Patrick","Councilmember/Deputy Sheriff","N",2,4,3702,18,9873,9891,0.374279648164998,1,1,1,0,199600902,199602918,0,3702,18,9873,9891,1,1,1996
199602919,199600902,56,2,"VENTURA",1996,1996-11-05,0,"MOORPARK","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Perez","Bernardo M.","Councilmember","N",2,4,2630,18,9873,9891,0.265898291375998,2,2,NA,0,199600902,199602919,0,2630,18,9873,9891,2,2,1996
199602920,199600902,56,2,"VENTURA",1996,1996-11-05,0,"MOORPARK","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Peters","Edward (Pete)","Rancher/Retired Military","N",2,4,1196,18,9873,9891,0.120918006268325,4,2,NA,0,199600902,199602920,0,1196,18,9873,9891,4,2,1996
199602921,199600902,56,2,"VENTURA",1996,1996-11-05,0,"MOORPARK","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Wesner, Jr.","Michael H.","Legal Consultant","N",2,4,2345,18,9873,9891,0.237084217975938,3,2,NA,0,199600902,199602921,0,2345,18,9873,9891,3,2,1996
199602922,199600903,56,2,"VENTURA",1996,1996-11-05,0,"OXNARD","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"de la Cerda","Anthony","Television Producer","N",2,4,1853,89,33323,33412,0.0554591164850952,4,2,NA,0,199600903,199602922,0,1853,89,33323,33412,4,2,1996
199602923,199600903,56,2,"VENTURA",1996,1996-11-05,0,"OXNARD","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Karrin","Oscar","Retired Independent Businessman","N",2,4,3595,89,33323,33412,0.10759607326709,3,2,NA,0,199600903,199602923,0,3595,89,33323,33412,3,2,1996
199602924,199600903,56,2,"VENTURA",1996,1996-11-05,0,"OXNARD","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Lopez","Manuel M.","Mayor of  Oxnard","Y",1,4,23168,89,33323,33412,0.69340356758051,1,1,NA,0,199600903,199602924,0,23168,89,33323,33412,1,1,1996
199602925,199600903,56,2,"VENTURA",1996,1996-11-05,0,"OXNARD","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Taylor","Robert Randy","Educational Consultant","N",2,4,4707,89,33323,33412,0.140877529031486,2,2,NA,0,199600903,199602925,0,4707,89,33323,33412,2,2,1996
199602926,199600904,56,2,"VENTURA",1996,1996-11-05,0,"SIMI VALLEY","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Stratton","Gregory","Mayor/Engineering Manager","Y",1,1,31851,1238,31851,33089,0.962585753573695,1,1,NA,0,199600904,199602926,0,31851,1238,31851,33089,1,1,1996
199602927,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Adler","Jerry","No ballot designation","N",2,12,4696,0,40777,40777,0.115162959511489,4,2,NA,0,199600905,199602927,0,4696,0,40777,40777,4,2,1996
199602928,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Boyd","Susie F.","Councilmember retired","N",2,12,5208,0,40777,40777,0.12771905731172,3,1,NA,0,199600905,199602928,0,5208,0,40777,40777,3,1,1996
199602929,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Dunlap","Eugene R.","Businessman","N",2,12,371,0,40777,40777,0.00909826617946391,12,2,NA,0,199600905,199602929,0,371,0,40777,40777,12,2,1996
199602930,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Forbes","Stan","Bookseller/School Trustee","N",2,12,5366,0,40777,40777,0.13159379061726,2,1,NA,0,199600905,199602930,0,5366,0,40777,40777,2,1,1996
199602931,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Freeman","Sheryl","Attorney","N",2,12,4599,0,40777,40777,0.11278416754543,6,2,NA,0,199600905,199602931,0,4599,0,40777,40777,6,2,1996
199602932,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Greenwald","Sue","Photographer","N",2,12,3146,0,40777,40777,0.0771513353115727,7,2,NA,0,199600905,199602932,0,3146,0,40777,40777,7,2,1996
199602933,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Klein","Kevin","University Financial Services","N",2,12,867,0,40777,40777,0.0212619859234372,11,2,NA,0,199600905,199602933,0,867,0,40777,40777,11,2,1996
199602934,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Lay","Scott","Education Legislative Advocate","N",2,12,1194,0,40777,40777,0.0292812124481938,10,2,NA,0,199600905,199602934,0,1194,0,40777,40777,10,2,1996
199602935,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Li","Jon","Public Policy Analyst","N",2,12,2101,0,40777,40777,0.0515241435122741,9,2,NA,0,199600905,199602935,0,2101,0,40777,40777,9,2,1996
199602936,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Partansky","Julie","Incumbent","Y",1,12,6075,0,40777,40777,0.148981043235157,1,1,NA,0,199600905,199602936,0,6075,0,40777,40777,1,1,1996
199602937,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Souza","Stephen E.","Small Business Owner","N",2,12,2480,0,40777,40777,0.0608185987198666,8,2,NA,0,199600905,199602937,0,2480,0,40777,40777,8,2,1996
199602938,199600905,57,2,"YOLO",1996,1996-03-26,0,"DAVIS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Spelliscy","Sandra A.","Attorney/Planning Commissioner","N",2,12,4674,0,40777,40777,0.114623439684136,5,2,NA,0,199600905,199602938,0,4674,0,40777,40777,5,2,1996
199602939,199600906,57,2,"YOLO",1996,1996-03-26,0,"WINTERS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Calvert","Chris","University Professor","N",2,4,569,0,1837,1837,0.309744148067501,2,1,NA,0,199600906,199602939,0,569,0,1837,1837,2,1,1996
199602940,199600906,57,2,"YOLO",1996,1996-03-26,0,"WINTERS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Mattson","Paul","Farmer-Salesman","N",2,4,238,0,1837,1837,0.1295590636908,4,2,NA,0,199600906,199602940,0,238,0,1837,1837,4,2,1996
199602941,199600906,57,2,"YOLO",1996,1996-03-26,0,"WINTERS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Romney","Jiley","City Council Member","Y",1,4,571,0,1837,1837,0.310832879695155,1,1,NA,0,199600906,199602941,0,571,0,1837,1837,1,1,1996
199602942,199600906,57,2,"YOLO",1996,1996-03-26,0,"WINTERS","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Sharp","Al","Retired Corporate Officer","N",2,4,459,0,1837,1837,0.249863908546543,3,2,NA,0,199600906,199602942,0,459,0,1837,1837,3,2,1996
199602943,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Barzo, III","Steve A.","Business Manager","N",2,6,3303,0,23307,23307,0.141717080705367,4,2,NA,0,199600907,199602943,0,3303,0,23307,23307,4,2,1996
199602944,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Flory","David","Councilmember/Business Owner","Y",1,6,5634,0,23307,23307,0.241729952374823,2,1,NA,0,199600907,199602944,0,5634,0,23307,23307,2,1,1996
199602945,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Losoya","Mel","Probation-Assistant Chief","N",2,6,5763,0,23307,23307,0.2472647702407,1,1,NA,0,199600907,199602945,0,5763,0,23307,23307,1,1,1996
199602946,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Ryhal","Daniel","Owner/Pizza Restaurant","N",2,6,4268,0,23307,23307,0.183120950787317,3,1,NA,0,199600907,199602946,0,4268,0,23307,23307,3,1,1996
199602947,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Tolson, II","William","Business Owner","N",2,6,3068,0,23307,23307,0.131634272965204,5,2,NA,0,199600907,199602947,0,3068,0,23307,23307,5,2,1996
199602948,199600907,57,2,"YOLO",1996,1996-03-26,0,"WOODLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Vose, Jr.","Frederick J.","Fire Truck Manufacturer","N",2,6,1271,0,23307,23307,0.0545329729265886,6,2,NA,0,199600907,199602948,0,1271,0,23307,23307,6,2,1996
199602949,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Cahill","James B.","Financial Advisor","N",2,6,3290,0,19782,19782,0.166312809624912,4,2,NA,0,199600908,199602949,0,3290,0,19782,19782,4,2,1996
199602950,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Kristoff","William \"Bill\"","Councilmember/Business person","Y",1,6,4034,0,19782,19782,0.203922758062885,2,1,NA,0,199600908,199602950,0,4034,0,19782,19782,2,1,1996
199602951,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Miller","Marna","No ballot designation","N",2,6,1741,0,19782,19782,0.0880093013850976,6,2,NA,0,199600908,199602951,0,1741,0,19782,19782,6,2,1996
199602952,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Montemayor","Mark Pompeyo","Elderly Care Administrator","N",2,6,4196,0,19782,19782,0.212112021029218,1,1,NA,0,199600908,199602952,0,4196,0,19782,19782,1,1,1996
199602953,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Potnick","Greg","Councilmember/Parole Agent","Y",1,6,3329,0,19782,19782,0.168284298857547,3,1,NA,0,199600908,199602953,0,3329,0,19782,19782,3,1,1996
199602954,199600908,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Tuttle","Cindy","Management Advisor/Councilmember","Y",1,6,3192,0,19782,19782,0.16135881104034,5,2,NA,0,199600908,199602954,0,3192,0,19782,19782,5,2,1996
199602955,199600909,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Short",1,"Adamo","Dorothy B.","Businesswoman/Entrepreneur","N",2,3,1627,0,7630,7630,0.213237221494102,3,2,NA,0,199600909,199602955,0,1627,0,7630,7630,3,2,1996
199602956,199600909,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Short",1,"Cabaldon","Christopher","Chief Legislative Deputy","N",2,3,3098,0,7630,7630,0.406028833551769,1,1,1,0,199600909,199602956,0,3098,0,7630,7630,1,1,1996
199602957,199600909,57,2,"YOLO",1996,1996-11-05,0,"WEST SACRAMENTO","CITY COUNCIL",2,"CITY COUNCIL",NA,"Short",1,"Moore","Charles","Business Owner","N",2,3,2905,0,7630,7630,0.380733944954128,2,2,NA,0,199600909,199602957,0,2905,0,7630,7630,2,2,1996
199602958,199600910,58,2,"YUBA",1996,1996-03-26,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",1,"Bills","Don","Retired","N",2,2,124,3,518,521,0.238003838771593,2,2,NA,0,199600910,199602958,0,124,3,518,521,2,2,1996
199602959,199600910,58,2,"YUBA",1996,1996-03-26,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",1,"Crabtree","Roy V.","Retired Teacher/Coach","N",2,2,394,3,518,521,0.756238003838772,1,1,NA,0,199600910,199602959,0,394,3,518,521,1,1,1996
199602960,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"DeQuine","Deanna","Operations Manager","N",2,6,768,12,5242,5254,0.146174343357442,4,2,NA,0,199600911,199602960,0,768,12,5242,5254,4,2,1996
199602961,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Helder","Dirk","Planning Commissioner","N",2,6,1638,12,5242,5254,0.311762466692044,1,1,NA,0,199600911,199602961,0,1638,12,5242,5254,1,1,1996
199602962,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"McCrory","Jerry W.","Real Estate Broker","N",2,6,908,12,5242,5254,0.172820708031976,3,2,NA,0,199600911,199602962,0,908,12,5242,5254,3,2,1996
199602963,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"McNamara","Paul D.","Incumbent","Y",1,6,1057,12,5242,5254,0.201180053292729,2,1,NA,0,199600911,199602963,0,1057,12,5242,5254,2,1,1996
199602964,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Motell","Lisa Marie","No ballot designation","N",2,6,339,12,5242,5254,0.0645222687476209,6,2,NA,0,199600911,199602964,0,339,12,5242,5254,6,2,1996
199602965,199600911,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",2,"Singh","Kulvinder","Attorney at Law","N",2,6,532,12,5242,5254,0.101256185763228,5,2,NA,0,199600911,199602965,0,532,12,5242,5254,5,2,1996
199602966,199600912,58,2,"YUBA",1996,1996-11-05,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Bills","Don","Retired Truck Driver","N",2,5,309,7,1746,1753,0.176269252709641,4,2,NA,0,199600912,199602966,0,309,7,1746,1753,4,2,1996
199602967,199600912,58,2,"YUBA",1996,1996-11-05,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Bosick","Lorrie","Incumbent","Y",1,5,310,7,1746,1753,0.176839703365659,3,1,NA,0,199600912,199602967,0,310,7,1746,1753,3,1,1996
199602968,199600912,58,2,"YUBA",1996,1996-11-05,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Thompson","Ernie","No ballot designation","N",2,5,392,7,1746,1753,0.223616657159156,2,1,NA,0,199600912,199602968,0,392,7,1746,1753,2,1,1996
199602969,199600912,58,2,"YUBA",1996,1996-11-05,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Ulman","Gary L.","Communications Engineer","N",2,5,457,7,1746,1753,0.260695949800342,1,1,NA,0,199600912,199602969,0,457,7,1746,1753,1,1,1996
199602970,199600912,58,2,"YUBA",1996,1996-11-05,0,"WHEATLAND","CITY COUNCIL",2,"CITY COUNCIL",NA,"Full",3,"Villarreal","Gail","Incumbent","Y",1,5,278,7,1746,1753,0.158585282373075,5,2,NA,0,199600912,199602970,0,278,7,1746,1753,5,2,1996
199602971,199600913,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Crippen","Jerry","Councilmember/CPA","Y",1,4,1111,6,3379,3385,0.32821270310192,1,1,1,0,199600913,199602971,0,1111,6,3379,3385,1,1,1996
199602972,199600913,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Gless","Ronald W.","Electronic Technician","N",2,4,687,6,3379,3385,0.202954209748892,4,2,NA,0,199600913,199602972,0,687,6,3379,3385,4,2,1996
199602973,199600913,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Kitchen","Jim","Councilmember/Investor/Teacher","Y",1,4,839,6,3379,3385,0.247858197932053,2,2,NA,0,199600913,199602973,0,839,6,3379,3385,2,2,1996
199602974,199600913,58,2,"YUBA",1996,1996-11-05,0,"MARYSVILLE","MAYOR",6,"OTHER CITY OFFICE",NA,"Full",1,"Wooten","Ronald H.","Serviceman and Businessman","N",2,4,742,6,3379,3385,0.219202363367799,3,2,NA,0,199600913,199602974,0,742,6,3379,3385,3,2,1996
199602975,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Archer","Pat","Homemaker","N",2,15,9,0,178,178,0.050561797752809,8,2,NA,0,199600914,199602975,0,9,0,178,178,8,2,1996
199602976,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Bogetti","Paulette","Teacher","N",2,15,25,0,178,178,0.140449438202247,1,1,NA,0,199600914,199602976,0,25,0,178,178,1,1,1996
199602977,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Dixon","Pamala","Artist","N",2,15,6,0,178,178,0.0337078651685393,12,2,NA,0,199600914,199602977,0,6,0,178,178,12,2,1996
199602978,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Feller","Joan","Homemaker","N",2,15,10,0,178,178,0.0561797752808989,6,1,NA,0,199600914,199602978,0,10,0,178,178,6,1,1996
199602979,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Ghalili","Farid","Software Development Manager","N",2,15,6,0,178,178,0.0337078651685393,12,2,NA,0,199600914,199602979,0,6,0,178,178,12,2,1996
199602980,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Hartford-De Roos","Beth","Writer/Educational Researcher","N",2,15,2,0,178,178,0.0112359550561798,15,2,NA,0,199600914,199602980,0,2,0,178,178,15,2,1996
199602981,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Hawkins","Tom","Retired Educator","N",2,15,20,0,178,178,0.112359550561798,4,1,NA,0,199600914,199602981,0,20,0,178,178,4,1,1996
199602982,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Marchini","Marc","Agribusinessman","N",2,15,23,0,178,178,0.129213483146067,2,1,NA,0,199600914,199602982,0,23,0,178,178,2,1,1996
199602983,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Marty","Frank","Correctional Lieutenant","N",2,15,16,0,178,178,0.0898876404494382,5,1,NA,0,199600914,199602983,0,16,0,178,178,5,1,1996
199602984,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Miller","Patrick","Computer Scientist","N",2,15,3,0,178,178,0.0168539325842697,14,2,NA,0,199600914,199602984,0,3,0,178,178,14,2,1996
199602985,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Swenson","Bill","Retired Educator","N",2,15,23,0,178,178,0.129213483146067,2,1,NA,0,199600914,199602985,0,23,0,178,178,2,1,1996
199602986,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Torres","Martin F.","Senior Programmer Analyst","N",2,15,8,0,178,178,0.0449438202247191,10,2,NA,0,199600914,199602986,0,8,0,178,178,10,2,1996
199602987,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Trapp","Chris","Electronics","N",2,15,9,0,178,178,0.050561797752809,8,2,NA,0,199600914,199602987,0,9,0,178,178,8,2,1996
199602988,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Tucker","Suzanne","Homemaker","N",2,15,8,0,178,178,0.0449438202247191,10,2,NA,0,199600914,199602988,0,8,0,178,178,10,2,1996
199602989,199600914,1,3,"ALAMEDA",1996,1996-03-26,0,"TRACY UNIFIED","BOARD MEMBER",3,"SCHOOL BOARD",NA,"Full",7,"Twitchell","Jeanne","Homemaker","N",2,15,10,0,178,178,0.0561797752808989,6,1,NA,0,199600914,199602989,0,10,0,178,178,6,1,1996
199602990,199600915,1,3,"ALAMEDA",1996,1996-03-26,0,"OAKLAND","BOARD MEMBER",3,"SCHOOL BOARD","1","Full",1,"Rice","Ken","Architectural Photographer","N",2,2,7135,0,13435,13435,0.531075548939338,1,1,NA,0,199600915,199602990,0,7135,0,13435,13435,1,1,1996
